"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.713528265E2,3.621963303E0,1.307367487E1,-4.665990382E-1,1.357414113E1
2.713628805E2,2.887586054E0,1.309773032E1,5.535728627E-1,1.342367817E1
2.713729345E2,1.743124860E0,1.270892205E1,3.383574952E0,1.326664100E1
2.713829885E2,2.663602611E-1,1.299893693E1,6.524704463E0,1.454699548E1
2.713930425E2,-4.330583568E0,1.260083861E1,8.942124093E0,1.604670281E1
2.714030975E2,-7.371965427E0,1.058183013E1,6.833661983E0,1.459520261E1
2.714131515E2,-8.376430537E0,8.572533871E0,-3.103440405E-1,1.198954707E1
2.714232055E2,-8.123593424E0,7.327119037E0,-7.121832066E0,1.305373263E1
2.714332595E2,-5.597637193E0,6.028997401E0,-9.846028204E0,1.283069067E1
2.714433135E2,-1.431325740E0,6.131420739E0,-8.560366985E0,1.062651855E1
2.714533675E2,2.072883265E-1,6.608811398E0,-5.175443664E0,8.396700165E0
2.714634215E2,8.141780019E-1,6.169960907E0,-2.637105954E0,6.759114677E0
2.714734755E2,2.852435810E0,-4.002115059E-1,-1.003374678E0,3.050134430E0
2.714835295E2,9.650572157E0,-2.177803890E1,-2.798887301E0,2.398437598E1
2.714935835E2,1.012460827E1,-3.306315809E1,-2.803116592E0,3.469203912E1
2.715036375E2,8.301696689E0,-3.618330721E1,-2.840707757E0,3.723196891E1
2.715136915E2,7.491432813E0,-3.334302454E1,-3.988517359E0,3.440620761E1
2.715237455E2,4.588003728E0,-2.421683536E1,-4.795122047E0,2.510972100E1
2.715337995E2,2.002516410E0,-1.566054740E1,-5.314554772E0,1.665855063E1
2.715438535E2,7.394469313E-1,-1.038079116E1,-6.361999256E0,1.219764901E1
2.715539075E2,-3.810118809E-3,-6.898599406E0,-7.049587963E0,9.863436456E0
2.715639615E2,-1.358805940E-1,-4.528158061E0,-7.307127991E0,8.597487915E0
2.715740165E2,-5.307338577E-1,-4.567691671E0,-6.494153346E0,7.957355925E0
2.715840705E2,-2.607631601E-1,-6.271957982E0,-4.636285357E0,7.803883410E0
2.715941245E2,-1.593330451E0,-8.733931641E0,-3.214081128E0,9.441958554E0
2.716041785E2,-3.365888295E0,-1.080172637E1,-6.386456843E-1,1.133200621E1
2.716142325E2,-6.369815229E0,-1.140690851E1,1.008925016E1,1.650712199E1
2.716242865E2,-1.059623299E1,-1.101769094E1,2.075384060E1,2.577579421E1
2.716343405E2,-8.456033946E0,-8.833237828E0,1.566573855E1,1.987324747E1
2.716443945E2,-5.743009499E0,-4.698613168E0,1.865516498E1,2.007671049E1
2.716544485E2,-3.035886354E0,-1.000018888E0,1.262063377E1,1.301910291E1
2.716645017E2,-2.960609884E0,1.856192177E0,2.807137138E0,4.482262731E0
2.716745557E2,-2.991596326E0,3.924620156E0,-8.828944802E-2,4.935593882E0
2.716846097E2,-4.034657738E0,4.380652691E0,4.775362551E-1,5.974665006E0
2.716946637E2,-3.836580384E0,4.804202188E0,2.416119647E0,6.605856633E0
2.717047177E2,-3.521154090E0,5.564598670E0,2.565243673E0,7.067089895E0
2.717147717E2,-4.085434081E0,6.024308519E0,1.512453665E0,7.434418662E0
2.717248257E2,-4.492788253E0,6.661612340E0,8.487233520E-1,8.079762162E0
2.717348797E2,-4.880302531E0,7.556437479E0,9.356715949E-1,9.043925116E0
2.717449347E2,-5.292130115E0,8.528513108E0,1.453889122E0,1.014179326E1
2.717549887E2,-5.983374501E0,9.264688084E0,1.538899744E0,1.113568265E1
2.717650427E2,-6.143028046E0,9.916957269E0,1.493792861E0,1.176070798E1
2.717750967E2,-5.929437445E0,1.037307050E1,1.815055261E0,1.208524909E1
2.717851507E2,-5.448253697E0,1.058274229E1,2.981214595E0,1.227051520E1
2.717952047E2,-4.972806067E0,1.085553361E1,4.988626878E0,1.294054900E1
2.718052587E2,-4.200822158E0,1.155810347E1,9.319502807E0,1.543015863E1
2.718153127E2,-2.316160765E0,1.190036790E1,1.159839430E1,1.677814373E1
2.718253667E2,-3.999836107E-1,1.128044610E1,6.040593599E0,1.280223504E1
2.718354207E2,1.180365729E0,1.076293711E1,2.329816060E0,1.107529328E1
2.718454747E2,2.155425046E0,1.034669020E1,1.356271026E0,1.065548339E1
2.718555287E2,2.575257615E0,9.808355178E0,9.592187709E-1,1.018606321E1
2.718655827E2,2.910544562E0,9.289582019E0,4.457449071E-1,9.745065021E0
2.718756367E2,3.161439815E0,8.809137359E0,-1.926997427E-1,9.361235811E0
2.718856907E2,3.154170556E0,8.392591072E0,-6.924937896E-1,8.992437069E0
2.718957447E2,2.878943285E0,7.953434771E0,-5.785034899E-1,8.478213572E0
2.719057997E2,2.647181876E0,7.233861794E0,1.447182219E0,7.837771668E0
2.719158537E2,1.908821211E0,5.291446576E0,5.969994902E0,8.202673004E0
2.719259077E2,-4.057915330E0,-7.236297745E0,1.330782779E1,1.568212238E1
2.719359617E2,-5.522472990E0,-3.693543923E1,1.810766445E1,4.150435990E1
2.719460157E2,-7.509637535E0,-5.320484433E1,4.738507551E0,5.394074128E1
2.719560697E2,-9.967362607E0,-6.201228541E1,2.143549205E0,6.284478230E1
2.719661237E2,-9.897932768E0,-5.720404982E1,4.302156744E0,5.821323682E1
2.719761777E2,-5.831404781E0,-2.998796705E1,-1.409588277E-2,3.054969145E1
2.719862317E2,-5.920877706E0,-1.125304488E1,-2.028816893E0,1.287648670E1
2.719962857E2,-4.500453953E0,-2.625533729E0,-3.327139674E0,6.182020022E0
2.720063397E2,-3.439499770E0,1.718515976E0,-5.070180334E0,6.363189801E0
2.720163937E2,-3.351486018E0,2.129840700E0,-2.394102103E0,4.636852900E0
2.720264477E2,-4.098017582E0,-1.537244689E-1,1.435123068E-1,4.103410179E0
2.720365017E2,-3.428632719E0,-1.914326949E0,-5.080049264E-1,3.959575608E0
2.720465557E2,-1.201430324E0,-1.206687555E0,-3.312571043E0,3.724601535E0
2.720566097E2,7.784804580E-1,-8.560738868E-1,-5.952706439E0,6.064124692E0
2.720666647E2,2.488813548E0,-9.959334379E-1,-7.815541638E0,8.262491597E0
2.720767187E2,3.838891788E0,-4.972747010E-1,-9.001378607E0,9.798427890E0
2.720867727E2,4.542766160E0,9.433342248E-1,-9.460093260E0,1.053660137E1
2.720968267E2,5.077271837E0,3.416766087E0,-9.617206775E0,1.139928269E1
2.721068807E2,5.636367980E0,5.735387068E0,-1.019625654E1,1.298564424E1
2.721169347E2,5.834479832E0,7.671983723E0,-1.015374377E1,1.399996435E1
2.721269887E2,6.278823783E0,9.476335071E0,-9.083554791E0,1.455113474E1
2.721370427E2,5.802194431E0,1.071076357E1,-7.530196345E0,1.432095575E1
2.721470967E2,5.629679350E0,1.115588988E1,-6.207631009E0,1.395284384E1
2.721571507E2,5.401717461E0,1.109601790E1,-5.655400082E0,1.357511381E1
2.721672047E2,5.622540484E0,1.171507198E1,-4.661150934E0,1.380515125E1
2.721772587E2,6.297705027E0,1.291976680E1,-3.186646284E0,1.472196241E1
2.721873127E2,5.925823281E0,1.245269823E1,-4.538621653E0,1.451840767E1
2.721973667E2,5.198646585E0,1.260720857E1,-4.317447213E0,1.430412474E1
2.722074207E2,4.278696545E0,1.242461055E1,-3.292431479E0,1.354689250E1
2.722174747E2,3.327123009E0,1.182648716E1,-2.939598499E0,1.263237054E1
2.722275287E2,2.567372645E0,1.154780419E1,-1.907369640E0,1.198253908E1
2.722375837E2,1.685721867E0,1.160477010E1,-6.465354055E-2,1.172674411E1
2.722476377E2,-2.085772355E-1,1.137829574E1,3.697724800E0,1.196588013E1
2.722576917E2,-2.581390175E0,1.053635750E1,1.076431237E1,1.528230432E1
2.722677457E2,-4.201857115E0,8.956021755E0,1.566959070E1,1.853110902E1
2.722777997E2,-4.555425089E0,7.822539001E0,1.381480829E1,1.651644460E1
2.722878537E2,-4.457928908E0,7.703530621E0,7.912287329E0,1.190889604E1
2.722979077E2,-4.162667029E0,7.932981795E0,-5.927606097E-1,8.978383045E0
2.723079617E2,-3.043714898E0,8.616569837E0,-8.160675881E0,1.225177975E1
2.723180157E2,-1.282341755E0,9.128996428E0,-1.084442624E1,1.423322018E1
2.723280697E2,1.656756661E-1,8.672936996E0,-9.260813134E0,1.268896940E1
2.723381237E2,1.181192818E0,7.866681386E0,-7.683118576E0,1.105939436E1
2.723481777E2,1.305654311E0,7.537472620E0,-6.912305864E0,1.031010180E1
2.723582317E2,2.158091230E0,7.015143185E0,-6.980000249E0,1.012867193E1
2.723682857E2,4.075444113E0,4.967830086E0,-8.396780017E0,1.057329159E1
2.723783397E2,7.329361444E0,-1.149141598E0,-9.301733703E0,1.189799628E1
2.723883937E2,8.929189467E0,-1.159974734E1,-5.906985891E0,1.578534273E1
2.723984477E2,1.621896351E1,-2.863931143E1,-5.644090397E0,3.339342290E1
2.724085027E2,2.078617805E1,-5.056918147E1,-3.525196270E0,5.478808558E1
2.724185567E2,1.601260591E1,-5.334280120E1,-7.651499172E0,5.621746550E1
2.724286107E2,8.935965806E0,-3.897620637E1,-3.913820348E0,4.017852832E1
2.724386647E2,-3.500982365E-1,-2.098087629E1,-1.724878770E0,2.105457066E1
2.724487187E2,-4.752108759E0,-1.423557276E1,-5.058844922E0,1.583748658E1
2.724587727E2,-7.638891406E0,-1.151797988E1,-8.396669505E0,1.617159798E1
2.724688267E2,-1.006791600E1,-9.127103684E0,-1.213349054E1,1.821780851E1
2.724788807E2,-1.004714436E1,-7.634365076E0,-9.975922930E0,1.608563577E1
2.724889347E2,-9.465020708E0,-6.037380554E0,-5.987348853E0,1.272340077E1
2.724989887E2,-1.107290269E1,-5.661119244E0,5.381917620E-1,1.244777472E1
2.725090427E2,-1.507803491E1,-5.466000581E0,1.729541018E1,2.358718958E1
2.725190967E2,-1.745983389E1,-7.302518631E0,1.545646437E1,2.443511548E1
2.725291507E2,-1.579071928E1,-7.390025722E0,2.392438570E0,1.759781401E1
2.725392047E2,-1.527148536E1,-3.397767314E0,7.331376979E0,1.727750492E1
2.725492587E2,-1.224373979E1,2.242150510E0,3.097806438E1,3.338527932E1
2.725593137E2,-7.954747471E0,3.856493661E0,2.696254984E1,2.837480651E1
2.725693677E2,-1.179283994E1,2.866493393E0,-3.690294743E-2,1.213627703E1
2.725794217E2,-9.686028503E0,3.711637080E0,-2.604650398E0,1.069483996E1
2.725894757E2,-6.641615447E0,4.456247833E0,-8.933259130E-2,7.998573674E0
2.725995297E2,-4.096128054E0,5.146235653E0,2.085993015E0,6.900244436E0
2.726095837E2,-2.246676255E0,6.112967511E0,2.498723409E0,6.975639373E0
2.726196377E2,-1.589619370E0,6.754226389E0,1.662361071E0,7.135117952E0
2.726296917E2,-1.211817318E0,7.294137817E0,9.684872655E-1,7.457272644E0
2.726397457E2,-6.162213200E-1,8.034135118E0,5.630530266E-1,8.077381043E0
2.726497997E2,-1.882166094E-1,8.940618435E0,5.649661624E-1,8.960428018E0
2.726598538E2,-2.746364102E-3,9.595628210E0,3.049744693E-1,9.600473828E0
2.726699078E2,1.437175441E-1,1.006197289E1,2.233403222E-1,1.006547734E1
2.726799618E2,1.482163187E-1,1.036498497E1,2.308118212E-1,1.036861396E1
2.726900158E2,-3.317637071E-3,1.057822824E1,4.805545148E-1,1.058913861E1
2.727000698E2,-2.955605983E-1,1.078185168E1,1.082644796E0,1.084010154E1
2.727101238E2,-5.675576484E-1,1.106022592E1,2.054094260E0,1.126365937E1
2.727201778E2,-6.659312046E-1,1.126690161E1,2.789503105E0,1.162617150E1
2.727302328E2,-3.276004165E-1,1.129700307E1,2.567506546E0,1.158972348E1
2.727402868E2,-4.431889795E-2,1.140627350E1,3.079163643E0,1.181466411E1
2.727503408E2,3.576664339E-1,1.147335744E1,3.118516574E0,1.189499902E1
2.727603948E2,8.082981880E-1,1.134110277E1,1.825468567E0,1.151548061E1
2.727704488E2,1.127672303E0,1.100170114E1,1.835294813E-1,1.106086597E1
2.727805028E2,9.276603247E-1,1.049674378E1,-5.082551873E-1,1.054990555E1
2.727905568E2,5.651392400E-1,9.512208908E0,-1.201717422E0,9.604458623E0
2.728006108E2,5.136130641E-1,8.814192277E0,-1.789456735E0,9.008659128E0
2.728106648E2,3.107198703E-1,8.639780359E0,-2.014974341E0,8.877075706E0
2.728207188E2,2.317989043E-1,8.374065923E0,-2.375481645E0,8.707561304E0
2.728307728E2,-8.547693729E-2,7.582949340E0,-8.924079001E-1,7.635759219E0
2.728408268E2,-1.050978395E0,4.058468769E0,4.810590856E0,6.381027247E0
2.728508808E2,-1.842162660E0,-8.792770418E0,1.389758966E1,1.654839488E1
2.728609348E2,8.517147875E0,-3.872451415E1,2.584697828E1,4.733070980E1
2.728709888E2,1.431106265E1,-6.498251192E1,2.443163400E1,7.088327101E1
2.728810428E2,5.430838349E0,-6.183521769E1,-2.967531525E0,6.214414208E1
2.728910978E2,-4.674803598E-1,-4.948195955E1,-6.261221325E0,4.987871040E1
2.729011518E2,-3.333511092E0,-2.584044343E1,5.482055866E0,2.662505867E1
2.729112058E2,-4.764922932E0,-9.058996485E0,6.874544545E0,1.233001503E1
2.729212598E2,-5.645294924E0,-1.379181587E0,8.692906407E-1,5.875981862E0
2.729313138E2,-3.784496310E0,2.092637790E0,-7.606274468E-1,4.390910994E0
2.729413678E2,-2.247932529E0,2.113376695E0,-7.511210436E-1,3.175491227E0
2.729514218E2,-2.272358103E0,1.235458195E-1,-2.301638328E0,3.236728890E0
2.729614758E2,-2.324738338E0,-1.621203105E0,-3.373680879E0,4.406180945E0
2.729715298E2,-8.658109626E-1,-1.315427640E0,-3.855158742E0,4.164400008E0
2.729815838E2,9.653875834E-1,-2.269526589E-1,-4.109002161E0,4.226982311E0
2.729916378E2,1.927726867E0,-2.168404841E-1,-5.801070011E0,6.116826297E0
2.730016918E2,1.424740313E0,1.743715721E-1,-7.302747842E0,7.442473813E0
2.730117458E2,8.569948232E-1,1.677900047E0,-8.034150905E0,8.252113030E0
2.730217998E2,9.570796401E-1,3.439467317E0,-8.469610012E0,9.191312780E0
2.730318538E2,1.921678946E0,5.234878272E0,-8.326685350E0,1.002150136E1
2.730419078E2,2.724323315E0,6.763649762E0,-8.039355512E0,1.085357695E1
2.730519628E2,2.819489381E0,8.130346958E0,-7.873542509E0,1.166382157E1
2.730620168E2,2.405080689E0,9.293172210E0,-7.684198557E0,1.229611200E1
2.730720708E2,2.156085927E0,1.026920640E1,-7.287985961E0,1.277576010E1
2.730821248E2,2.367015754E0,1.119029256E1,-7.314026536E0,1.357646476E1
2.730921788E2,2.734610321E0,1.163246485E1,-7.403953205E0,1.405741282E1
2.731022328E2,3.691602472E0,1.183459374E1,-6.168486239E0,1.384686825E1
2.731122868E2,4.510131387E0,1.213969327E1,-4.127484625E0,1.359226130E1
2.731223408E2,4.585753720E0,1.238233752E1,-2.691038917E0,1.347564878E1
2.731323948E2,4.200809879E0,1.213721873E1,-2.139663730E0,1.302063911E1
2.731424488E2,3.315194397E0,1.158087370E1,-1.619139622E0,1.215437216E1
2.731525028E2,2.361818456E0,1.110251766E1,-1.087544251E0,1.140293109E1
2.731625568E2,1.840670158E0,1.054896410E1,-6.737420614E-1,1.072952182E1
2.731726108E2,1.193632915E0,9.968986963E0,3.553095675E-1,1.004647727E1
2.731826648E2,4.199924172E-1,9.159874989E0,3.095508950E0,9.677906752E0
2.731927188E2,-5.748896914E-1,7.758833002E0,9.262802941E0,1.209667335E1
2.732027728E2,-1.221478233E0,4.637871707E0,1.487468980E1,1.562876386E1
2.732128268E2,1.432143912E-1,5.013666995E0,1.095354698E1,1.204730503E1
2.732228818E2,1.163012070E0,6.650082216E0,9.479290254E0,1.163757424E1
2.732329358E2,1.782161164E0,8.017679299E0,4.012333068E0,9.141011782E0
2.732429898E2,2.397098363E0,9.117311937E0,-5.249113319E0,1.079002540E1
2.732530438E2,3.276291994E0,9.003935010E0,-8.711371914E0,1.294963071E1
2.732630978E2,4.157465639E0,7.681480186E0,-6.941979314E0,1.115709349E1
2.732731518E2,4.031445277E0,4.731247063E0,-4.243788668E0,7.526419604E0
2.732832058E2,5.762657897E0,-6.436820812E0,-3.071321357E0,9.169182248E0
2.732932598E2,5.778119105E0,-2.772574246E1,-6.819307653E0,2.913084984E1
2.733033138E2,3.301749017E0,-4.460823046E1,3.129128686E0,4.483957200E1
2.733133678E2,2.001130912E0,-4.748447116E1,1.929183438E1,5.129282991E1
2.733234218E2,7.276863388E0,-2.765117409E1,-4.033460813E0,2.887575064E1
2.733334758E2,8.273880315E0,-1.327217615E1,-1.653250407E1,2.275810726E1
2.733435298E2,2.859715886E0,-5.453579341E0,-1.647002073E1,1.758354587E1
2.733535838E2,-9.595742816E-1,-3.318242843E0,-1.738694133E1,1.772673819E1
2.733636378E2,-2.644807321E0,-3.241821488E0,-1.760033195E1,1.809077381E1
2.733736928E2,-3.219203581E0,-3.952466936E0,-1.332883567E1,1.427035833E1
2.733837468E2,-3.740799191E0,-4.809478716E0,-7.164097495E0,9.404730566E0
2.733938008E2,-6.104350469E0,-7.653932199E0,-4.221396171E0,1.066142384E1
2.734038548E2,-9.871568842E0,-1.044621215E1,5.874084193E0,1.552662503E1
2.734139088E2,-1.405282154E1,-1.093360798E1,2.057570401E1,2.721001970E1
2.734239628E2,-1.099549140E1,-1.098072484E1,3.818665684E0,1.600185479E1
2.734340168E2,-7.113889793E0,-9.525320705E0,-1.843554590E0,1.203070472E1
2.734440708E2,-6.192050518E0,-6.691849462E0,2.085214165E0,9.352564191E0
2.734541248E2,-3.839838160E0,-4.680465750E0,9.065212076E0,1.090088009E1
2.734641788E2,2.049669965E0,-4.208772032E0,2.385372327E1,2.430874375E1
2.734742328E2,7.077724764E0,-4.051703541E0,2.563429165E1,2.690032338E1
2.734842868E2,-1.445292399E0,-1.639844028E0,7.521917857E0,7.833084118E0
2.734943408E2,-4.979547907E0,-1.948391658E-1,1.964652765E0,5.356651952E0
2.735043948E2,-4.405935174E0,1.121003042E0,2.780112476E0,5.328971567E0
2.735144488E2,-3.852097140E0,2.547139524E0,3.712792490E0,5.925487339E0
2.735245028E2,-3.226955527E0,4.167946188E0,2.270299591E0,5.739275009E0
2.735345578E2,-2.759810067E0,5.771731022E0,2.082719743E-1,6.401000532E0
2.735446118E2,-2.766905370E0,7.309179195E0,-1.677402449E0,7.993343781E0
2.735546658E2,-2.065054720E0,8.643692147E0,-1.819024351E0,9.071202484E0
2.735647198E2,-1.412520802E0,9.758686005E0,-1.128470521E0,9.924747517E0
2.735747738E2,-1.018093508E0,1.057856972E1,-3.286076725E-1,1.063252720E1
2.735848278E2,-7.991825250E-1,1.097361813E1,2.442159053E-1,1.100539091E1
2.735948818E2,-7.518102841E-1,1.113334886E1,5.213727578E-1,1.117087755E1
2.736049358E2,-8.663918835E-1,1.125428332E1,9.031515741E-1,1.132365712E1
2.736149898E2,-1.766558600E0,1.155057109E1,1.796243598E0,1.182213656E1
2.736250438E2,-2.518813857E0,1.204638457E1,2.882238775E0,1.263990130E1
2.736350978E2,-2.592129756E0,1.240072467E1,4.032674947E0,1.329509595E1
2.736451518E2,-2.092898722E0,1.287397492E1,5.272842489E0,1.406848688E1
2.736552058E2,-1.207114110E0,1.342739867E1,7.933792219E0,1.564280086E1
2.736652601E2,-2.482743846E-1,1.337482402E1,7.229313830E0,1.520560871E1
2.736753141E2,3.924240379E-1,1.243938061E1,3.924117880E0,1.304955508E1
2.736853681E2,4.446982920E-1,1.141973145E1,1.215463568E0,1.149284015E1
2.736954221E2,2.480374262E-2,1.074185088E1,-7.658450635E-1,1.076914547E1
2.737054771E2,-1.623172447E-2,1.015295791E1,-1.919909871E0,1.033290238E1
2.737155311E2,3.180616343E-1,9.401747988E0,-2.183158097E0,9.657132479E0
2.737255851E2,7.826559547E-1,8.836840298E0,-2.579735997E0,9.238903323E0
2.737356391E2,8.105340171E-1,8.596125632E0,-2.785829299E0,9.072551248E0
2.737456931E2,7.726459600E-1,8.141025143E0,-2.885207992E0,8.671660586E0
2.737557471E2,6.481935297E-1,7.049948736E0,-1.928658475E0,7.337687343E0
2.737658011E2,2.221608657E-1,3.198712306E0,8.729477817E-1,3.323124087E0
2.737758551E2,2.041190040E0,-1.563388643E1,1.230060046E1,1.999724064E1
2.737859091E2,9.094627079E0,-4.413932118E1,1.425059191E1,4.726596329E1
2.737959631E2,5.492645758E0,-5.830220837E1,1.212442151E1,5.980232650E1
2.738060171E2,-1.940907953E0,-6.589572071E1,2.466890582E0,6.597043793E1
2.738160711E2,-9.471684195E0,-5.086675329E1,-2.760524596E-1,5.174181671E1
2.738261251E2,-9.201939858E0,-2.237196632E1,4.005400609E0,2.451986558E1
2.738361791E2,-6.508501244E0,-9.308222358E0,3.761967866E0,1.196478141E1
2.738462341E2,-4.863241232E0,-3.531464485E0,2.962620157E0,6.700707044E0
2.738562881E2,-3.516155597E0,-7.771674657E-1,3.111571251E0,4.759119152E0
2.738663421E2,-3.210089234E0,-1.510456256E0,2.069396862E0,4.107134568E0
2.738763961E2,-2.690423205E0,-3.059404147E0,-1.272544160E-1,4.076091810E0
2.738864501E2,-2.517002390E0,-3.939542835E0,-1.164677357E0,4.817859704E0
2.738965041E2,-1.473294569E0,-4.170044169E0,-1.675393638E0,4.729356098E0
2.739065581E2,5.168589266E-1,-3.822787387E0,-3.506065350E0,5.212805463E0
2.739166121E2,1.375823531E0,-2.694333823E0,-5.743155094E0,6.491236829E0
2.739266661E2,1.740577082E0,-7.718874300E-1,-7.252575223E0,7.498350896E0
2.739367201E2,2.520701339E0,1.400682968E0,-8.568367730E0,9.040617986E0
2.739467741E2,3.418471720E0,3.509549705E0,-9.662640810E0,1.083372122E1
2.739568281E2,3.930297217E0,5.932960977E0,-9.644284646E0,1.198580362E1
2.739668821E2,4.172536837E0,7.879861595E0,-8.784461524E0,1.251675064E1
2.739769361E2,4.176817583E0,9.285650936E0,-7.787939857E0,1.281878019E1
2.739869901E2,3.673161524E0,1.043273548E1,-6.638408250E0,1.289971121E1
2.739970441E2,3.194092713E0,1.079801105E1,-6.012791258E0,1.276530178E1
2.740070991E2,3.169350220E0,1.109726336E1,-5.771010060E0,1.290343334E1
2.740171531E2,3.113717764E0,1.131237657E1,-5.348452835E0,1.289461321E1
2.740272071E2,3.291509665E0,1.163124629E1,-4.627210479E0,1.294337680E1
2.740372611E2,3.520117963E0,1.210292715E1,-3.247556437E0,1.301609384E1
2.740473151E2,3.208039784E0,1.197361714E1,-2.353926469E0,1.261744810E1
2.740573691E2,3.085397067E0,1.191442227E1,-2.393343135E0,1.253799124E1
2.740674231E2,3.076531227E0,1.210078707E1,-2.353144112E0,1.270556489E1
2.740774771E2,2.501306417E0,1.146417380E1,-2.055292794E0,1.191251624E1
2.740875311E2,1.910226589E0,1.064426436E1,-2.536377724E0,1.110776941E1
2.740975851E2,1.470764917E0,1.075149995E1,-2.496025212E0,1.113499181E1
2.741076391E2,8.071978882E-1,1.087312906E1,-1.398014299E0,1.099231313E1
2.741176931E2,-2.384157963E-1,1.032228158E1,1.410593998E0,1.042094595E1
2.741277471E2,-6.187390579E-1,9.362443589E0,6.447690786E0,1.138467850E1
2.741378011E2,2.736143169E-1,8.971799297E0,9.235723901E0,1.287892245E1
2.741478551E2,8.406400879E-1,9.167851760E0,7.845881671E0,1.209603410E1
2.741579091E2,4.495833849E-1,9.664862752E0,4.572580528E0,1.070141065E1
2.741679631E2,3.630796765E-1,1.006596187E1,2.349914110E-1,1.007524869E1
2.741780181E2,8.917394172E-1,9.778793995E0,-3.772644589E0,1.051916624E1
2.741880721E2,1.043048109E0,9.297738301E0,-5.555150739E0,1.088097361E1
2.741981261E2,1.276594673E0,8.755546458E0,-5.286113915E0,1.030690487E1
2.742081801E2,1.936359404E0,8.321218788E0,-4.784064085E0,9.791804687E0
2.742182341E2,2.416145229E0,7.870602529E0,-4.418655792E0,9.343910367E0
2.742282881E2,3.519892260E0,6.333650200E0,-5.768412142E0,9.261713936E0
2.742383421E2,6.377716572E0,1.970263753E0,-8.839829979E0,1.107699427E1
2.742483961E2,7.042401735E0,-6.872920774E0,-5.223246991E0,1.114068092E1
2.742584501E2,1.037997723E1,-2.194065230E1,-8.765739325E0,2.580647858E1
2.742685041E2,9.995851411E0,-4.721929759E1,-3.669354694E0,4.840499224E1
2.742785581E2,5.380858104E0,-6.284515813E1,1.620049566E1,6.512237399E1
2.742886121E2,3.920733511E-1,-4.767626919E1,4.727568580E0,4.791169241E1
2.742986661E2,-3.532892375E0,-2.833144383E1,-1.184156011E1,3.090913432E1
2.743087201E2,-5.383858895E0,-1.752052915E1,-1.139677645E1,2.158335914E1
2.743187741E2,-5.830569214E0,-9.050226247E0,-1.146972164E1,1.573075481E1
2.743288281E2,-6.067209540E0,-2.245820807E0,-9.682817797E0,1.164524380E1
2.743388831E2,-6.713812773E0,1.388851127E0,-1.961594671E-1,6.858765774E0
2.743489371E2,-8.775833373E0,1.979896456E0,1.319438830E1,1.596956868E1
2.743589911E2,-1.014083546E1,-3.190793422E0,5.593379835E0,1.201264353E1
2.743690451E2,-1.145111463E1,-8.079346958E0,-5.963241953E-1,1.402709792E1
2.743790991E2,-1.279040534E1,-8.321555588E0,2.524827719E0,1.546665805E1
2.743891531E2,-1.310884003E1,-5.767875953E0,6.554103094E0,1.575012213E1
2.743992071E2,-9.128469594E0,-3.308014893E0,2.137821331E1,2.347977691E1
2.744092611E2,-1.044240064E0,-2.369344407E0,2.871376754E1,2.883027361E1
2.744193151E2,-3.409433971E0,-1.568054838E0,1.045996714E1,1.111278311E1
2.744293691E2,-6.159461646E0,1.045626585E0,3.434922277E0,7.129585806E0
2.744394231E2,-4.363732895E0,2.177021298E0,1.812759644E0,5.202661246E0
2.744494771E2,-2.607971032E0,2.991609775E0,8.891381371E-1,4.067162227E0
2.744595311E2,-2.079343853E0,4.032781366E0,7.673067943E-1,4.601712303E0
2.744695851E2,-1.707812502E0,4.999878675E0,3.663012000E-1,5.296186069E0
2.744796391E2,-1.633988627E0,6.363586775E0,-9.712455433E-2,6.570737299E0
2.744896941E2,-1.464820784E0,7.741792461E0,-8.224623370E-1,7.921962808E0
2.744997481E2,-7.898839903E-1,8.932106059E0,-1.657854037E0,9.118931701E0
2.745098021E2,-3.725794651E-1,9.976939176E0,-1.709208963E0,1.012914242E1
2.745198561E2,-1.142347133E-1,1.056562165E1,-1.114653550E0,1.062487002E1
2.745299101E2,1.496127069E-1,1.078459753E1,-9.316696143E-1,1.082579956E1
2.745399641E2,8.296731234E-2,1.092155920E1,-3.438665299E-1,1.092728618E1
2.745500181E2,-4.680669817E-1,1.141240606E1,7.489839593E-1,1.144653117E1
2.745600721E2,-7.679972774E-1,1.194676673E1,1.741430629E0,1.209742269E1
2.745701261E2,-8.776012883E-1,1.262183011E1,4.241986556E0,1.334448311E1
2.745801801E2,-1.025827328E0,1.330918669E1,7.589539737E0,1.535538620E1
2.745902341E2,-4.438605322E-1,1.346198145E1,8.890098492E0,1.613864331E1
2.746002881E2,1.047807889E-1,1.330638938E1,6.698279645E0,1.489758126E1
2.746103421E2,7.915441610E-1,1.221811262E1,2.810019230E0,1.256204705E1
2.746203961E2,1.132995389E0,1.105466639E1,2.471920650E-1,1.111532417E1
2.746304501E2,7.533812848E-1,1.027171954E1,-1.088731674E0,1.035669553E1
2.746405041E2,2.299715763E-1,9.846194265E0,-1.977818940E0,1.004550627E1
2.746505581E2,-2.004497154E-1,9.294798321E0,-2.613176224E0,9.657232827E0
2.746606133E2,-1.353938864E-1,8.568395212E0,-3.317572752E0,9.189233753E0
2.746706673E2,-1.794739987E-1,8.306859781E0,-4.094394939E0,9.262839751E0
2.746807213E2,-2.485071769E-1,7.988377731E0,-4.622027799E0,9.232501047E0
