"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.204205705E2,7.302792281E0,8.017115042E0,3.050864289E0,1.126555288E1
2.204306235E2,7.484874576E0,7.978238075E0,2.778965253E0,1.128708457E1
2.204406765E2,7.645733818E0,8.296761639E0,2.676612082E0,1.159559190E1
2.204507295E2,8.158884879E0,8.808580704E0,2.653821974E0,1.229639246E1
2.204607823E2,8.116822933E0,8.752825749E0,2.400839850E0,1.217615724E1
2.204708353E2,8.132319809E0,8.691413612E0,2.461390107E0,1.215457680E1
2.204808873E2,8.659757372E0,8.917158237E0,3.092757250E0,1.280906929E1
2.204909403E2,7.986582636E0,9.054708138E0,4.187876422E0,1.277934077E1
2.205009933E2,6.753720020E0,8.768003367E0,5.296548271E0,1.226963898E1
2.205110463E2,5.328491026E0,8.165063047E0,6.456235907E0,1.169376130E1
2.205210993E2,3.891699747E0,7.687995738E0,7.352437481E0,1.132735372E1
2.205311523E2,3.046965365E0,6.922094688E0,8.038488954E0,1.103706018E1
2.205412043E2,2.465356273E0,5.653655857E0,8.465293597E0,1.047392008E1
2.205512573E2,9.933308423E-1,4.031148239E0,7.953770401E0,8.972141655E0
2.205613103E2,-2.346991087E0,1.989689665E0,6.659069386E0,7.335559775E0
2.205713633E2,-7.226929920E0,-2.027570267E-1,5.326361470E0,8.979963975E0
2.205814163E2,-1.354079957E1,-2.926812685E0,4.025957665E0,1.442663581E1
2.205914683E2,-1.670844679E1,-3.858449555E0,3.346334036E0,1.747162782E1
2.206015213E2,-1.641097087E1,-1.444110677E0,4.415360008E0,1.705581497E1
2.206115743E2,-1.530998928E1,-1.406410681E-1,5.625302709E0,1.631133293E1
2.206216273E2,-1.385778415E1,5.557110799E-1,6.166433281E0,1.517800698E1
2.206316803E2,-1.527408503E1,1.144669757E-1,7.247025046E0,1.690651201E1
2.206417333E2,-1.808415163E1,-5.661028246E-1,8.632264933E0,2.004677057E1
2.206517853E2,-2.152767282E1,-1.516114168E0,8.187020511E0,2.308173746E1
2.206618383E2,-2.511293987E1,-4.517686282E0,6.233083354E0,2.626633904E1
2.206718913E2,-2.571305365E1,-4.956557824E0,4.774697723E0,2.661815793E1
2.206819443E2,-2.339348659E1,-3.194900214E0,4.717286836E0,2.407727969E1
2.206919973E2,-1.885605660E1,-2.210021814E0,1.763539069E1,2.591219928E1
2.207020503E2,-9.150766781E0,-9.568459123E0,2.441714694E1,2.777569094E1
2.207121023E2,-3.275095654E1,-1.337862237E1,-1.564849862E1,3.868446975E1
2.207221553E2,-3.733515723E1,1.452651266E0,-9.928911316E0,3.866015315E1
2.207322083E2,-2.880675932E1,1.846627009E0,-1.541454217E1,3.272380668E1
2.207422613E2,-2.965464535E1,-3.145317872E0,-2.676794982E1,4.007261101E1
2.207523143E2,-3.297618894E1,1.277582999E0,-3.004300104E1,4.462782951E1
2.207623673E2,-3.035321220E1,4.671224810E0,-2.180524014E1,3.766439074E1
2.207724193E2,-2.739318558E1,2.829872282E0,-1.321628378E1,3.054611187E1
2.207824723E2,-2.532193807E1,7.048609431E-1,-4.290596214E0,2.569253963E1
2.207925253E2,-2.284303672E1,-4.505738667E-1,1.852776818E0,2.292248079E1
2.208025783E2,-2.084833863E1,-3.095553681E0,4.033732123E0,2.145941916E1
2.208126313E2,-1.960777347E1,-5.714012572E0,2.730995280E0,2.060517060E1
2.208226833E2,-1.876872375E1,-7.609989789E0,1.325334285E-1,2.025325902E1
2.208327363E2,-1.815405158E1,-8.460940930E0,-2.341092415E0,2.016526280E1
2.208427893E2,-1.794686134E1,-8.354870099E0,-4.641875880E0,2.033324121E1
2.208528423E2,-1.629674551E1,-7.355523641E0,-5.482228943E0,1.870140306E1
2.208628953E2,-1.308385370E1,-6.511615471E0,-4.217783176E0,1.521111629E1
2.208729483E2,-8.949354175E0,-6.346325794E0,-2.285782433E0,1.120676548E1
2.208830003E2,-4.891816283E0,-6.958370814E0,-6.419272149E-1,8.529997742E0
2.208930533E2,-1.262141379E0,-8.271383554E0,7.628733623E-1,8.401830903E0
2.209031063E2,2.681297455E0,-9.001556947E0,1.549137341E0,9.519307224E0
2.209131593E2,6.795445751E0,-9.122449300E0,2.404137679E0,1.162656622E1
2.209232123E2,1.089803819E1,-8.754426717E0,4.292459722E0,1.462301043E1
2.209332653E2,1.459210907E1,-7.819725906E0,6.628375597E0,1.783292246E1
2.209433173E2,1.760410691E1,-6.436102774E0,8.781134459E0,2.069870338E1
2.209533703E2,2.045039350E1,-4.313433392E0,1.021681067E1,2.326386731E1
2.209634233E2,2.259457216E1,-2.420314148E0,1.057458777E1,2.506380893E1
2.209734763E2,2.403999685E1,-2.299881532E0,1.069120580E1,2.641046734E1
2.209835293E2,2.563336545E1,-2.728886189E0,1.011931771E1,2.769326335E1
2.209935813E2,2.638412689E1,-4.386762739E0,8.646462557E0,2.810920052E1
2.210036343E2,2.677340411E1,-6.005624911E0,5.625474032E0,2.800943870E1
2.210136873E2,2.742875770E1,-5.769390382E0,1.764820662E0,2.808446557E1
2.210237403E2,2.781101357E1,-3.598047022E0,-1.971450738E0,2.811200876E1
2.210337933E2,2.707237692E1,-6.527703647E-1,-4.673242099E0,2.748051843E1
2.210438463E2,2.403585936E1,9.102566721E-1,-5.620289891E0,2.470098704E1
2.210538983E2,1.844706023E1,2.005342954E0,-4.404118152E0,1.907122671E1
2.210639513E2,1.292609466E1,3.341096685E0,-2.002971908E0,1.350032394E1
2.210740043E2,9.124085351E0,3.715635991E0,1.666105628E-1,9.853052491E0
2.210840573E2,6.871250224E0,2.758994088E0,1.082662849E0,7.483200309E0
2.210941103E2,6.281894740E0,9.674411986E-1,9.707576662E-1,6.429658968E0
2.211041633E2,6.524324979E0,-7.320170206E-1,9.162569386E-1,6.628890716E0
2.211142153E2,6.701215532E0,-2.065764572E0,1.329681398E0,7.137347231E0
2.211242683E2,6.546455521E0,-2.879620977E0,1.966138542E0,7.417142147E0
2.211343213E2,6.267433991E0,-2.954074743E0,2.872070467E0,7.500405002E0
2.211443743E2,5.984644516E0,-2.641781387E0,3.660652283E0,7.496356049E0
2.211544273E2,5.373561949E0,-2.294315275E0,4.115231200E0,7.146620070E0
2.211644803E2,4.219064886E0,-1.369717576E0,4.450440379E0,6.283554274E0
2.211745323E2,2.395686699E0,4.033233941E-2,4.679250113E0,5.257026068E0
2.211845853E2,6.133167887E-1,1.145933815E0,4.647562298E0,4.825884075E0
2.211946383E2,-9.766370416E-2,2.051739441E0,4.203296700E0,4.678341167E0
2.212046913E2,-1.082033104E-1,2.730997034E0,3.778694703E0,4.663537972E0
2.212147443E2,3.745393056E-1,3.072193177E0,3.609661639E0,4.754819424E0
2.212247973E2,1.295721939E0,3.278013707E0,3.580452458E0,5.024331697E0
2.212348493E2,2.315902610E0,3.405281279E0,3.681801077E0,5.524038800E0
2.212449023E2,3.226776018E0,3.466136468E0,3.958223519E0,6.172010929E0
2.212549553E2,4.210954798E0,3.708966072E0,4.340467701E0,7.094239176E0
2.212650083E2,4.985991538E0,4.063421361E0,4.787862729E0,8.018424676E0
2.212750613E2,5.542542973E0,4.372372448E0,5.147956488E0,8.737212338E0
2.212851133E2,5.715253935E0,4.615976516E0,5.424789405E0,9.132343994E0
2.212951663E2,5.415493501E0,4.824080675E0,5.600693532E0,9.163355950E0
2.213052193E2,5.231706158E0,5.143417879E0,5.490088770E0,9.163327535E0
2.213152723E2,5.254173499E0,5.510168109E0,5.277535465E0,9.263944750E0
2.213253253E2,4.957838364E0,5.770439372E0,4.808765355E0,9.000130890E0
2.213353783E2,4.713021877E0,6.061399747E0,4.107314655E0,8.707650416E0
2.213454303E2,4.946774848E0,6.284373375E0,3.526614804E0,8.740763244E0
2.213554833E2,5.398009742E0,6.731490076E0,3.205804979E0,9.204816857E0
2.213655363E2,5.122373750E0,7.431372553E0,3.035370921E0,9.522472761E0
2.213755893E2,4.432453759E0,7.952348943E0,2.653750053E0,9.483084381E0
2.213856423E2,3.951684578E0,8.396291775E0,1.904856214E0,9.473225626E0
2.213956953E2,3.582146981E0,8.403915374E0,7.649017614E-1,9.167477587E0
2.214057473E2,3.519920912E0,7.938741302E0,-6.029415258E-1,8.704998287E0
2.214158003E2,4.632230898E0,7.712893767E0,-1.557997627E0,9.130917258E0
2.214258533E2,6.094107317E0,7.804869300E0,-2.178939185E0,1.013912742E1
2.214359063E2,7.168312753E0,8.071496487E0,-2.480138034E0,1.107631924E1
2.214459593E2,6.997047222E0,8.176245847E0,-2.747822397E0,1.110676343E1
2.214560121E2,5.472904973E0,8.228588952E0,-2.595535759E0,1.021759125E1
2.214660651E2,3.232995116E0,8.401682907E0,-1.835121735E0,9.187393802E0
2.214761181E2,1.021906185E-1,8.372092488E0,-4.017434764E-1,8.382348917E0
2.214861711E2,-4.734911513E0,6.306037894E0,5.579693842E-1,7.905493710E0
2.214962241E2,-8.639021391E0,2.712265187E0,7.494452316E-1,9.085743843E0
2.215062771E2,-1.084086178E1,4.521540767E-1,2.450053525E0,1.112346572E1
2.215163291E2,-1.349670806E1,1.742961431E-1,5.942231737E0,1.474793632E1
2.215263821E2,-1.830938286E1,5.467307433E-1,8.413390787E0,2.015732026E1
2.215364351E2,-2.434532208E1,-7.232406422E-1,8.652923146E0,2.584745371E1
2.215464881E2,-2.783782423E1,8.420060706E-1,1.058840006E1,2.979542998E1
2.215565411E2,-3.413636775E1,2.008090560E0,1.641198127E1,3.792989796E1
2.215665941E2,-4.201056514E1,1.004820913E0,1.943347850E1,4.629856731E1
2.215766461E2,-4.670797963E1,1.110128975E-1,1.864564805E1,5.029222481E1
2.215866991E2,-4.779748899E1,-2.557475647E0,1.752142261E1,5.097196176E1
2.215967521E2,-4.524006187E1,-6.545158609E0,1.568306035E1,4.832660428E1
2.216068051E2,-4.067276898E1,-1.050872122E1,1.286458195E1,4.393409640E1
2.216168581E2,-3.550062607E1,-1.390900342E1,9.733133088E0,3.935084125E1
2.216269101E2,-3.047337950E1,-1.612530164E1,7.572923119E0,3.529874467E1
2.216369631E2,-2.602477807E1,-1.710063124E1,5.220286546E0,3.157486428E1
2.216470161E2,-2.261032222E1,-1.761920910E1,2.566047665E0,2.877929466E1
2.216570691E2,-1.946657842E1,-1.788071296E1,2.900908204E-1,2.643391238E1
2.216671221E2,-1.615709061E1,-1.781282445E1,-1.244916651E0,2.408107367E1
2.216771751E2,-1.285885285E1,-1.724503408E1,-1.482238178E0,2.156242860E1
2.216872271E2,-9.421656588E0,-1.619231658E1,-1.272559363E0,1.877706410E1
2.216972801E2,-5.944255459E0,-1.484021578E1,-9.529656123E-1,1.601481567E1
2.217073331E2,-2.515137128E0,-1.340030502E1,-4.161141418E-1,1.364064662E1
2.217173861E2,6.285300744E-1,-1.209759682E1,2.703694046E-1,1.211693025E1
2.217274391E2,3.638878421E0,-1.100441074E1,5.037037146E-1,1.160138825E1
2.217374921E2,6.513040438E0,-1.008996585E1,6.159655774E-1,1.202524512E1
2.217475441E2,8.927727079E0,-9.571467515E0,7.939150608E-1,1.311287925E1
2.217575971E2,1.090033147E1,-9.241878680E0,4.002582105E-1,1.429649448E1
2.217676501E2,1.245233570E1,-9.084949937E0,-7.364006782E-1,1.543176159E1
2.217777031E2,1.377998110E1,-9.088155965E0,-2.521198937E0,1.669847005E1
2.217877561E2,1.516092504E1,-9.053189616E0,-3.966209646E0,1.809819630E1
2.217978091E2,1.662754706E1,-8.939741353E0,-4.927445122E0,1.951086907E1
2.218078611E2,1.766639380E1,-8.772360127E0,-5.351505082E0,2.043757272E1
2.218179141E2,1.790003918E1,-8.850885894E0,-5.303171997E0,2.066091036E1
2.218279671E2,1.866819725E1,-1.005611398E1,-5.337619114E0,2.186589113E1
2.218380201E2,1.901694040E1,-1.058992384E1,-5.196360909E0,2.237839752E1
2.218480731E2,1.962277392E1,-1.025146946E1,-4.187023898E0,2.253168994E1
2.218581261E2,1.957478582E1,-9.610959610E0,-2.807636490E0,2.198694174E1
2.218681781E2,1.939995056E1,-9.437779700E0,-1.686465633E0,2.163963803E1
2.218782311E2,1.798922325E1,-9.123956712E0,-8.412307298E-1,2.018827403E1
2.218882841E2,1.653739235E1,-8.640913550E0,1.347900152E-1,1.865928458E1
2.218983371E2,1.545574750E1,-7.722711242E0,1.090581148E0,1.731212774E1
2.219083901E2,1.427556537E1,-6.694420483E0,1.811331754E0,1.587097839E1
2.219184431E2,1.297241513E1,-5.756975573E0,2.061407227E0,1.434139888E1
2.219284951E2,1.143088326E1,-4.787735260E0,1.875011441E0,1.253408030E1
2.219385481E2,9.843516240E0,-3.763895400E0,1.436888927E0,1.063608811E1
2.219486011E2,9.081640998E0,-2.827140462E0,8.909829336E-1,9.553155342E0
2.219586541E2,8.956086075E0,-2.203384932E0,4.828513741E-1,9.235774379E0
2.219687071E2,9.229562690E0,-1.711533085E0,4.117872387E-1,9.395942830E0
2.219787591E2,9.517864920E0,-1.178439949E0,8.192995781E-1,9.625472723E0
2.219888121E2,9.588418009E0,-6.631179629E-1,1.336848330E0,9.703847113E0
2.219988651E2,9.476771273E0,7.483975567E-2,1.905460962E0,9.666725207E0
2.220089181E2,9.407951884E0,8.932650288E-1,2.509483455E0,9.777780335E0
2.220189711E2,9.392495939E0,2.142008902E0,3.205272297E0,1.015287903E1
2.220290241E2,8.975028130E0,3.385309821E0,3.758455151E0,1.030230254E1
2.220390761E2,7.897906103E0,4.356896623E0,4.120631104E0,9.916605754E0
2.220491291E2,6.704148495E0,5.102262837E0,4.365400813E0,9.488699456E0
2.220591821E2,5.588819007E0,5.763302261E0,4.806718830E0,9.357088048E0
2.220692351E2,4.761183053E0,6.489729343E0,5.480598739E0,9.737680091E0
2.220792881E2,4.451563629E0,7.197013811E0,6.027259024E0,1.038947919E1
2.220893411E2,4.368359504E0,7.702968704E0,6.378807662E0,1.091363729E1
2.220993931E2,4.420436561E0,8.237069169E0,6.240013474E0,1.123954341E1
2.221094461E2,4.623730801E0,8.277845896E0,5.380092119E0,1.090169759E1
2.221194991E2,4.693692151E0,7.976433624E0,4.471932989E0,1.027873650E1
2.221295521E2,4.908146387E0,7.922256247E0,3.829226925E0,1.007546643E1
2.221396051E2,5.086939039E0,7.977673234E0,3.601607684E0,1.012382324E1
2.221496571E2,5.242162734E0,8.046090335E0,3.866454978E0,1.035226129E1
2.221597101E2,5.385551080E0,8.338423635E0,4.156831800E0,1.076163184E1
2.221697631E2,4.768452896E0,8.171061705E0,4.044417325E0,1.028891170E1
2.221798161E2,2.359480739E0,6.910284482E0,3.427994496E0,8.066618079E0
2.221898691E2,-6.975605482E-1,5.325187933E0,2.743173276E0,6.030689585E0
2.221999221E2,-3.886854744E0,4.668807571E0,2.896948031E0,6.730357482E0
2.222099741E2,-7.955384817E0,4.323602577E0,3.405953416E0,9.673789614E0
2.222200271E2,-1.290057156E1,4.617671916E0,4.671033606E0,1.447640133E1
2.222300801E2,-1.788468205E1,6.285038204E0,6.281083732E0,1.997036730E1
2.222401331E2,-2.365084126E1,6.918405679E0,7.303027339E0,2.570137813E1
2.222501861E2,-2.857025114E1,4.766582665E0,7.914750177E0,3.002703500E1
2.222602391E2,-3.365732408E1,2.611086721E0,1.012996315E1,3.524555846E1
2.222702911E2,-4.099783207E1,-5.313756627E-1,1.252514757E1,4.287171464E1
2.222803441E2,-4.712314598E1,-3.132062234E0,1.140753065E1,4.858531111E1
2.222903971E2,-5.133177066E1,-4.680037733E0,9.387330508E0,5.239251288E1
2.223004501E2,-5.129062497E1,-6.696268787E0,8.030016924E0,5.234548116E1
2.223105031E2,-4.577841268E1,-9.822274475E0,6.331619462E0,4.724647657E1
2.223205561E2,-3.800028269E1,-1.266568540E1,4.814732439E0,4.034380646E1
2.223306081E2,-3.059338074E1,-1.447875378E1,3.588138038E0,3.403621587E1
2.223406611E2,-1.667848800E1,-1.737608188E1,2.003508098E0,2.416845523E1
2.223507141E2,-8.811210197E-1,-2.579629929E1,-2.958533063E-1,2.581303857E1
2.223607671E2,-7.596648197E0,-2.012309677E1,-4.922314775E-1,2.151488739E1
2.223708201E2,-1.606114131E1,-1.175668427E1,-2.352036649E0,2.004275334E1
2.223808721E2,-1.046952500E1,-1.012396508E1,-6.532316369E0,1.596172859E1
2.223909251E2,-3.438890782E0,-1.147192253E1,-1.145854059E1,1.657495487E1
2.224009781E2,2.847893985E0,-9.091258498E0,-1.052975249E1,1.419990030E1
2.224110311E2,6.455390400E0,-7.186973557E0,-8.940023189E0,1.316239601E1
2.224210841E2,7.728884148E0,-6.904929602E0,-5.844736433E0,1.189851448E1
2.224311371E2,8.024720516E0,-5.995828485E0,-1.174736176E0,1.008593593E1
2.224411891E2,8.808577781E0,-4.572474108E0,2.952746841E0,1.035457753E1
2.224512421E2,9.510361188E0,-3.775130533E0,5.204135367E0,1.147961695E1
2.224612943E2,1.011529482E1,-3.963588047E0,5.619852519E0,1.223159687E1
2.224713473E2,1.108465793E1,-4.543456716E0,4.349753079E0,1.274492025E1
2.224814003E2,1.215756470E1,-5.525844494E0,2.179156702E0,1.353107759E1
2.224914533E2,1.338657692E1,-6.666048038E0,3.930378494E-1,1.495964963E1
2.225015053E2,1.452857673E1,-7.491604722E0,-6.199731128E-1,1.635811877E1
2.225115583E2,1.537520678E1,-7.839390092E0,-6.010304730E-1,1.726888121E1
2.225216113E2,1.635762321E1,-7.557470682E0,1.290471724E-1,1.801954088E1
2.225316643E2,1.755470496E1,-6.658866488E0,9.558346948E-1,1.879951566E1
2.225417173E2,1.811661888E1,-5.464464517E0,1.793398343E0,1.900759137E1
2.225517693E2,1.799631241E1,-4.400377688E0,2.349123274E0,1.867482167E1
2.225618223E2,1.732468368E1,-3.693934634E0,2.498376085E0,1.788942986E1
2.225718753E2,1.634625388E1,-3.228343656E0,2.376614835E0,1.683064220E1
2.225819283E2,1.545945814E1,-2.869585986E0,2.141234146E0,1.586865632E1
2.225919813E2,1.476695368E1,-2.519130777E0,1.825518415E0,1.509110527E1
2.226020343E2,1.412413184E1,-2.252097208E0,1.410469599E0,1.437193329E1
2.226120863E2,1.344713654E1,-1.986491531E0,1.168848030E0,1.364323405E1
2.226221393E2,1.270753860E1,-1.743161698E0,7.228107257E-1,1.284689088E1
2.226321923E2,1.198937890E1,-1.569759155E0,1.448894723E-1,1.209257388E1
2.226422453E2,1.149775904E1,-1.708693385E0,-2.987741549E-1,1.162787005E1
2.226522983E2,1.158317867E1,-1.544997074E0,-1.802547482E-1,1.168715260E1
2.226623513E2,1.140085196E1,-7.576175194E-1,4.825955585E-1,1.143618416E1
2.226724033E2,1.049174558E1,-1.788996194E-1,1.317307666E0,1.057563379E1
2.226824563E2,9.821675720E0,3.404884107E-1,1.907006235E0,1.001089002E1
2.226925093E2,9.407961239E0,8.708671962E-1,1.626426276E0,9.587148001E0
2.227025623E2,8.744358396E0,1.042838413E0,1.121374413E0,8.877431852E0
2.227126153E2,8.238090677E0,8.859028727E-1,9.707747693E-1,8.342263815E0
2.227226683E2,8.452618003E0,5.417648493E-1,1.500705585E0,8.601882207E0
2.227327203E2,9.112382149E0,3.665169988E-1,2.768711575E0,9.530771581E0
2.227427733E2,9.646621778E0,2.931510155E-1,4.138688475E0,1.050104716E1
2.227528263E2,9.994042282E0,4.977598737E-1,5.450918273E0,1.139478635E1
2.227628793E2,9.935746711E0,8.435277354E-1,6.112528385E0,1.169587983E1
2.227729323E2,9.494170833E0,1.433060170E0,6.063590698E0,1.135605889E1
2.227829843E2,8.089397153E0,2.370607406E0,5.295629089E0,9.954989363E0
2.227930373E2,5.392581772E0,3.453177869E0,3.936936146E0,7.516903736E0
2.228030903E2,2.411790515E0,4.334225506E0,2.664532903E0,5.630451120E0
2.228131433E2,7.467672068E-1,5.250110854E0,1.652769152E0,5.554545086E0
2.228231963E2,-4.404502898E-1,5.742853963E0,9.365274811E-1,5.835362184E0
2.228332493E2,-2.426307397E0,5.083828320E0,3.780283391E-1,5.645811137E0
2.228433013E2,-5.538157561E0,2.850213868E0,-4.883236371E-2,6.228747295E0
2.228533543E2,-9.019422530E0,4.746741892E-1,-3.911809929E-1,9.040371725E0
2.228634073E2,-1.215386107E1,1.327762341E-1,-9.108720915E-1,1.218866918E1
2.228734603E2,-1.496672029E1,1.134959688E0,-2.159160247E0,1.516419542E1
2.228835133E2,-1.794093928E1,3.130241703E0,-4.250441630E0,1.870138951E1
2.228935663E2,-2.189994633E1,3.070284646E0,-6.047890924E0,2.292621385E1
2.229036183E2,-2.644262478E1,-3.329100537E-1,-5.890569248E0,2.709284113E1
2.229136713E2,-3.156182934E1,-5.501211344E0,-4.459619923E0,3.234657026E1
2.229237243E2,-3.467316319E1,-7.998115100E0,-3.737323898E0,3.577940302E1
2.229337773E2,-3.565739694E1,-6.386982654E0,-2.575628328E0,3.631635121E1
2.229438303E2,-3.619159856E1,-5.091282935E0,-3.776424960E-1,3.654990536E1
2.229538833E2,-3.476049721E1,-5.393630762E0,1.676604888E0,3.521639423E1
2.229639353E2,-3.025525263E1,-6.502255833E0,3.346973137E0,3.112654609E1
2.229739883E2,-2.479288200E1,-7.608583533E0,4.493588737E0,2.632052205E1
2.229840413E2,-1.950607051E1,-7.315224631E0,5.505617806E0,2.154787984E1
2.229940943E2,-1.558000668E1,-5.562296036E0,6.027451397E0,1.760698485E1
2.230041473E2,-1.341810160E1,-3.401014273E0,5.579179287E0,1.492446281E1
2.230141993E2,-1.184629168E1,-1.709409669E0,4.400717411E0,1.275237318E1
2.230242523E2,-9.827841024E0,-6.544757782E-1,2.824529096E0,1.024659760E1
2.230343053E2,-7.402923510E0,5.143313214E-2,8.062241075E-1,7.446873114E0
2.230443583E2,-4.960364361E0,7.146820727E-1,-1.748978215E0,5.308004320E0
2.230544113E2,-1.689884500E0,1.504477331E0,-4.323904293E0,4.880093237E0
2.230644643E2,2.017998083E0,2.082379289E0,-6.329564166E0,6.962183731E0
2.230745163E2,5.875874611E0,2.279563335E0,-7.655934870E0,9.916433339E0
2.230845693E2,9.336193684E0,2.339119857E0,-8.122102969E0,1.259382987E1
2.230946223E2,1.149046171E1,2.109579805E0,-7.393579659E0,1.382555813E1
2.231046753E2,1.206831631E1,1.619725367E0,-6.142164413E0,1.363795998E1
2.231147283E2,1.238142301E1,1.253011829E0,-4.918676637E0,1.338144440E1
2.231247813E2,1.275155176E1,4.753806060E-1,-3.844237313E0,1.332689835E1
2.231348333E2,1.316667016E1,-1.115286877E0,-3.550187269E0,1.368243025E1
2.231448863E2,1.364432804E1,-2.465190212E0,-3.633972607E0,1.433354831E1
2.231549393E2,1.442138674E1,-3.130408056E0,-3.408816798E0,1.514582062E1
2.231649923E2,1.524314040E1,-3.174539624E0,-2.517070218E0,1.577233887E1
2.231750453E2,1.598561867E1,-3.021954485E0,-9.387073231E-1,1.629580881E1
2.231850983E2,1.641140590E1,-2.718517322E0,4.274384809E-1,1.664053135E1
2.231951503E2,1.697310347E1,-2.248354990E0,1.738145664E0,1.720937221E1
2.232052033E2,1.705904584E1,-1.485316152E0,3.317062290E0,1.744190676E1
2.232152563E2,1.650216404E1,-3.715634748E-1,4.521159528E0,1.711433203E1
2.232253093E2,1.503989586E1,4.895967952E-1,4.874973378E0,1.581782343E1
2.232353623E2,1.321768127E1,1.150563641E0,4.436228721E0,1.398967548E1
2.232454153E2,1.136027229E1,1.801452298E0,3.273957785E0,1.195908928E1
2.232554673E2,9.877585627E0,2.349290504E0,1.946101888E0,1.033794836E1
2.232655203E2,9.049830975E0,2.680556906E0,6.570035295E-1,9.461314900E0
2.232755733E2,8.950729440E0,2.970396954E0,-6.717937692E-1,9.454634972E0
2.232856263E2,9.185470006E0,3.199012561E0,-1.517034373E0,9.844182743E0
2.232956793E2,9.543269318E0,3.366390570E0,-1.663959700E0,1.025550275E1
2.233057313E2,9.741387017E0,3.425137254E0,-1.400231563E0,1.042050069E1
2.233157843E2,9.929404821E0,3.366278304E0,-1.167872422E0,1.054935238E1
2.233258373E2,1.009472900E1,3.352958639E0,-9.014908918E-1,1.067513798E1
2.233358903E2,9.954526799E0,3.523550863E0,-5.402686930E-1,1.057354741E1
2.233459433E2,9.218827786E0,3.814450427E0,-1.792276116E-1,9.978423741E0
2.233559963E2,7.650926730E0,4.110055829E0,1.191791189E-1,8.685818465E0
2.233660483E2,5.603791972E0,4.530128865E0,1.536239699E-1,7.207506665E0
2.233761013E2,3.949780140E0,4.864154860E0,4.631232340E-2,6.266012327E0
2.233861543E2,3.138216428E0,4.938823804E0,-2.345431488E-2,5.851575260E0
2.233962073E2,2.573163142E0,4.821894986E0,3.809729970E-1,5.478775432E0
2.234062603E2,1.732007841E0,4.856208201E0,1.206060734E0,5.295015746E0
2.234163133E2,-1.516282421E-1,5.268906144E0,2.429430395E0,5.804006816E0
2.234263653E2,-3.729019682E0,5.550579386E0,2.855387192E0,7.271021615E0
2.234364183E2,-9.214701991E0,5.054188199E0,2.657758319E0,1.084062869E1
2.234464713E2,-1.632970392E1,3.569307665E0,2.367185615E0,1.688202462E1
2.234565251E2,-2.303974407E1,1.727724171E0,1.954404935E0,2.318694755E1
2.234665781E2,-2.592259447E1,1.649227640E0,1.304664670E0,2.600774895E1
2.234766301E2,-2.457432243E1,4.179575130E0,2.732732780E-1,2.492871536E1
2.234866831E2,-2.196217474E1,4.508272265E0,-8.003139612E-1,2.243439637E1
2.234967361E2,-2.381949835E1,5.024721156E0,-3.120357862E0,2.454287997E1
2.235067891E2,-2.852637363E1,1.141427658E-1,-7.150424366E0,2.940910726E1
2.235168421E2,-2.898047074E1,-2.999380432E0,-1.066279535E1,3.102513774E1
2.235268951E2,-2.755171997E1,-2.348289753E0,-1.229229390E1,3.026073739E1
2.235369471E2,-2.580946488E1,-1.656765724E0,-1.055094630E1,2.793198557E1
2.235470001E2,-2.409481099E1,-1.991758118E0,-7.428817320E0,2.529257487E1
2.235570531E2,-2.185684533E1,-3.100729344E0,-3.752787152E0,2.239240098E1
2.235671061E2,-1.889657546E1,-3.978672987E0,8.817645058E-2,1.931108951E1
2.235771591E2,-1.529119165E1,-4.147539990E0,3.720410534E0,1.627464545E1
2.235872121E2,-1.117171361E1,-4.128634188E0,6.319176003E0,1.348275902E1
2.235972641E2,-6.796639168E0,-4.355006218E0,7.323814191E0,1.089947877E1
2.236073171E2,-2.622579716E0,-4.762004295E0,6.671260246E0,8.605830729E0
2.236173701E2,8.465242141E-1,-5.052158046E0,4.493815609E0,6.814343908E0
2.236274231E2,3.503998944E0,-5.161609152E0,1.718493318E0,6.470968777E0
2.236374761E2,5.487102013E0,-4.933464246E0,-1.246821674E0,7.483443208E0
2.236475291E2,6.905247105E0,-4.373765548E0,-4.062203386E0,9.127637098E0
2.236575811E2,7.635491250E0,-3.398952545E0,-6.161968932E0,1.038380788E1
2.236676341E2,7.939666332E0,-2.541902173E0,-6.759271367E0,1.073253547E1
2.236776871E2,8.270994129E0,-2.021794680E0,-6.700382888E0,1.083476481E1
2.236877401E2,8.219701184E0,-1.417845715E0,-6.071830595E0,1.031701996E1
2.236977931E2,9.034291415E0,-1.584728174E0,-4.753980453E0,1.033102681E1
2.237078451E2,1.003547097E1,-2.714670731E0,-3.528902235E0,1.097876431E1
2.237178981E2,1.118618547E1,-4.557555522E0,-2.492147630E0,1.233340414E1
2.237279511E2,1.236505315E1,-6.076921180E0,-1.413849728E0,1.384999933E1
2.237380041E2,1.393752029E1,-7.259127613E0,-1.048942979E-1,1.571497402E1
2.237480571E2,1.555266393E1,-7.992122288E0,9.401587482E-1,1.751123275E1
2.237581101E2,1.632525069E1,-7.639712940E0,2.286802772E0,1.816888799E1
2.237681621E2,1.696465775E1,-6.720110224E0,3.973061414E0,1.867470779E1
